t,S,I,R,D
353,0.990871367123627,0.256480587470809,0.235635128501868,0.544271863870202
354,0.990860665187183,0.25678127202932,0.235753365269204,0.547091412742382
355,0.990849368698715,0.257098661285527,0.235914597224661,0.549564701226751
356,0.990808820250632,0.258237921668332,0.23697156226599,0.55184012663237
357,0.990779449380614,0.259063133734469,0.23765948527594,0.554560743965176
358,0.99075043524181,0.259878322981989,0.238340242421202,0.557231895528294
359,0.990721421103006,0.260693512229509,0.239020999566465,0.559903047091413
360,0.99069644991797,0.261395109532703,0.239626515132515,0.561931143648595
361,0.9906875316376,0.261645679998129,0.239762666561567,0.563761377127028
362,0.99067837553642,0.261902932342633,0.239877320396559,0.56598733676296
363,0.990644723891823,0.262848418232175,0.240733641226653,0.568163830629205
364,0.990612618082491,0.26375047190771,0.241543383936281,0.570340324495449
365,0.990581939198018,0.264612434308776,0.242338794916536,0.572121092204195
366,0.990555065446503,0.265367486644594,0.242998054467737,0.574198654531065
367,0.990531996827946,0.266015628915164,0.243582072439726,0.575732093391373
368,0.99052414874122,0.266236130924739,0.243682394545344,0.577611792639493
369,0.990514873729636,0.266496724208782,0.243861541162518,0.57899683419074
370,0.990483005741113,0.267392096005239,0.244710696127925,0.580530273051049
371,0.9904610073162,0.268010169819957,0.245283965302883,0.581766917293233
372,0.990437344145619,0.268675016788221,0.245903812598307,0.583053027305105
373,0.99041736719759,0.269236294630776,0.246401840194052,0.584487534626039
374,0.990399411726445,0.269740776501168,0.246846123804644,0.585823110407598
375,0.990393109474983,0.269917846296736,0.246957194707292,0.58691135734072
376,0.990385499209067,0.270131666427233,0.247096929068688,0.588148001582905
377,0.990364333156989,0.270726353665178,0.247634368920212,0.589533043134151
378,0.990345783133819,0.271247540233264,0.248110898921896,0.590670755836961
379,0.990330562601988,0.271675180494259,0.248447694562184,0.592352592006332
380,0.990315460980561,0.272099479815714,0.248795238999502,0.593836565096953
381,0.990301310642374,0.272497051620857,0.24913203463979,0.595073209339137
382,0.990295008390913,0.272674121416425,0.249253854339469,0.596013058963197
383,0.99029037088512,0.272804418058446,0.249321930053995,0.597002374356945
384,0.990283949723254,0.272984828793553,0.249443749753673,0.597991689750693
385,0.990261832387936,0.27360624354781,0.250031350658006,0.599079936683815
386,0.990247563139344,0.274007156292493,0.250411141486415,0.599772457459438
387,0.990232818249132,0.274421432795331,0.250805264044199,0.600464978235061
388,0.990217240986086,0.274859095874942,0.251245964722448,0.60086070439256
389,0.990211295465839,0.275026142851893,0.251349869760409,0.601899485555995
390,0.990206301228832,0.275166462312532,0.251457357730714,0.602493074792244
391,0.990188464668092,0.275667603243384,0.251948219461772,0.60313612979818
392,0.990175860165169,0.27602174283452,0.252281432169716,0.603779184804116
393,0.990163850214271,0.276359177727961,0.252589564351256,0.604521171349426
394,0.990150651159323,0.276730022016792,0.252947857585605,0.605065294815987
395,0.990140187043689,0.277024024696225,0.25322016044371,0.605658884052236
396,0.990134241523442,0.277191071673176,0.253298984955267,0.607043925603482
397,0.99012889055522,0.277341413952432,0.253392141196198,0.607983775227543
398,0.990112837650554,0.277792440790199,0.253843590671477,0.608428967154729
399,0.990100708789251,0.278133216623179,0.254166054582391,0.609022556390977
400,0.990089293390377,0.278453946818924,0.254470603831588,0.609566679857539
401,0.99008334787013,0.278620993795875,0.254603172328297,0.610209734863475
402,0.990077164529074,0.278794722651904,0.254739323757349,0.610902255639098
